algorithm,dataset,target_size,scaler_y,mode,train_size,r2,rmse,rpd,rpiq,r2_o,rmse_o,rpd_o,rpiq_o,train_r2,train_rmse,train_rpd,train_rpiq,train_r2_o,train_rmse_o,train_rpd_o,train_rpiq_o,execution_time,params,fold,selected_bands
bsdrfc,lucas,8,robust,static,0.75,0.8199446797370911,1.2419695854187012,2.356877088546753,0.7712382078170776,0.8199446797370911,32.4154052734375,2.356877088546753,0.7712382078170776,0.8103026747703552,1.2798206806182861,2.2960572242736816,0.7963280081748962,0.8103026747703552,33.4033203125,2.2960569858551025,0.7963279485702515,8.54322338104248,121,0,466|927|1389|1850|2312|2773|3235|3696
bsdrfc,lucas,8,robust,static,0.75,0.7826977968215942,1.284316897392273,2.145397901535034,0.7637078762054443,0.7826977968215942,33.52067184448242,2.145397901535034,0.7637078166007996,0.8151660561561584,1.2867165803909302,2.3260679244995117,0.7831271886825562,0.8151660561561584,33.58330154418945,2.3260679244995117,0.7831273078918457,7.052515506744385,121,1,466|927|1389|1850|2312|2773|3235|3696
bsdrfc,lucas,8,robust,static,0.75,0.8150357007980347,1.2582329511642456,2.325390338897705,0.8054231405258179,0.8150357007980347,32.83987808227539,2.325390577316284,0.8054232001304626,0.8081069588661194,1.2874127626419067,2.2828829288482666,0.773775577545166,0.8081068992614746,33.60147476196289,2.2828826904296875,0.773775577545166,7.041925668716431,121,2,466|927|1389|1850|2312|2773|3235|3696
bsdrfc,lucas,8,robust,static,0.75,0.8091884851455688,1.3074283599853516,2.2894840240478516,0.7729191780090332,0.8091884851455688,34.123878479003906,2.2894840240478516,0.7729192972183228,0.8121250867843628,1.2640055418014526,2.307166576385498,0.7911357879638672,0.8121250867843628,32.99054718017578,2.30716609954834,0.7911357879638672,7.049677848815918,121,3,466|927|1389|1850|2312|2773|3235|3696
bsdrfc,lucas,8,robust,static,0.75,0.8097047209739685,1.3057299852371216,2.2925872802734375,0.7834610342979431,0.8097047805786133,34.079551696777344,2.2925872802734375,0.7834610342979431,0.8102430105209351,1.2702891826629639,2.295696258544922,0.7811899781227112,0.8102430105209351,33.15454864501953,2.295696258544922,0.7811899781227112,7.053579330444336,121,4,466|927|1389|1850|2312|2773|3235|3696
bsdrfc,lucas,8,robust,static,0.75,0.8273459672927856,1.2284482717514038,2.4068636894226074,0.8163742423057556,0.8273459076881409,32.0625,2.4068636894226074,0.8163742423057556,0.807623565196991,1.2844939231872559,2.280013084411621,0.7785167098045349,0.8076235055923462,33.525291442871094,2.280012845993042,0.7785166501998901,7.058002948760986,121,5,466|927|1389|1850|2312|2773|3235|3696
bsdrfc,lucas,8,robust,static,0.75,0.8051443099975586,1.361703872680664,2.2656004428863525,0.7371877431869507,0.8051443099975586,35.54047393798828,2.2656002044677734,0.7371876835823059,0.8140909075737,1.2434648275375366,2.3193323612213135,0.8042044639587402,0.8140909075737,32.45443344116211,2.3193321228027344,0.8042044043540955,7.067743301391602,121,6,466|927|1389|1850|2312|2773|3235|3696
bsdrfc,lucas,8,robust,static,0.75,0.8011742234230042,1.3462365865707397,2.2428669929504395,0.7399654388427734,0.8011742234230042,35.136775970458984,2.2428669929504395,0.7399654388427734,0.8099656105041504,1.2672969102859497,2.294019937515259,0.7890810966491699,0.8099656105041504,33.07645034790039,2.294020175933838,0.7890809774398804,7.040328025817871,121,7,466|927|1389|1850|2312|2773|3235|3696
bsdrfc,lucas,8,robust,static,0.75,0.8124144673347473,1.2785682678222656,2.309086561203003,0.7731348872184753,0.8124144673347473,33.37063217163086,2.309086561203003,0.7731348872184753,0.8081063628196716,1.283554196357727,2.2828798294067383,0.7820717096328735,0.8081063628196716,33.50076675415039,2.282879590988159,0.7820716500282288,7.041252613067627,121,8,466|927|1389|1850|2312|2773|3235|3696
bsdrfc,lucas,8,robust,static,0.75,0.7868750095367432,1.3732166290283203,2.1663200855255127,0.7442602515220642,0.7868749499320984,35.8409538269043,2.166320323944092,0.744260311126709,0.818821132183075,1.2438971996307373,2.3494138717651367,0.7977645397186279,0.818821132183075,32.46571731567383,2.3494138717651367,0.7977645397186279,7.039776086807251,121,9,466|927|1389|1850|2312|2773|3235|3696
